,timestamp,time,build-number,build-tag,log-level,sbf-remote-com-port,vsp-remote-com-port,corrections-remote-com-port,nmea-remote-com-port,sbf-local-com-port,vsp-local-com-port,corrections-local-com-port,vsp-local-tcp-port,corrections-local-udp-port,vsp-enabled,corrections-enabled,sbf-enabled,log-messages,correction-feed-type,multicast-receive-enabled,multicast-receive-port,multicast-receive-addr,multicast-receive-interface,messages-received,raw-logged-bytes,received-telnet-bytes,sent-corr-bytes,sent-corr-packets,sent-telnet-bytes,time-since-gga,time-since-sent,UTC,diff-age,lat,lon,quality,sats,stnRef,hdop,lat-dev,lon-dev,sogk,sogm,cogt
6217,1674211921.0510309,2023 01 20 10:52:01.051,,,,,,,,,,,,,,,,,,,,,,6335.0,0.0,0.0,0.0,0.0,0.0,,1674211921.0508685,105201.0,1.8,56.451047,-5.497801,2.0,9.0,123.0,0.8,2.405,1.747,1.5,0.4166666666666666,242.1
6218,1674211922.0344226,2023 01 20 10:52:02.034,,,,,,,,,,,,,,,,,,,,,,6339.0,0.0,0.0,0.0,0.0,0.0,,1674211922.0342596,105202.0,2.8,56.451044,-5.497804666666666,2.0,8.0,123.0,1.2,2.347,1.638,1.9,0.5277777777777778,210.0
6219,1674211923.0394647,2023 01 20 10:52:03.039,,,,,,,,,,,,,,,,,,,,,,6343.0,0.0,0.0,0.0,0.0,0.0,,1674211923.0385122,105203.0,3.8,56.451040166666665,-5.4978095,2.0,9.0,123.0,0.9,5.338,3.159,1.8,0.5,223.1
6220,1674211924.041956,2023 01 20 10:52:04.041,,,,,,,,,,,,,,,,,,,,,,6347.0,0.0,0.0,0.0,0.0,0.0,,1674211924.0417943,105204.0,1.9,56.45103683333333,-5.497814833333333,2.0,10.0,123.0,1.2,2.406,1.693,1.5,0.4166666666666666,248.2
6221,1674211925.0362153,2023 01 20 10:52:05.036,,,,,,,,,,,,,,,,,,,,,,6351.0,0.0,0.0,0.0,0.0,0.0,,1674211925.0360525,105205.0,1.7,56.45103316666667,-5.497822833333333,2.0,10.0,123.0,0.8,2.427,1.726,1.3,0.3611111111111111,242.1
6222,1674211926.0302608,2023 01 20 10:52:06.030,,,,,,,,,,,,,,,,,,,,,,6355.0,0.0,0.0,0.0,0.0,0.0,,1674211926.0300963,105206.0,2.5,56.451033333333335,-5.497835666666667,2.0,4.0,123.0,0.8,2.341,1.639,1.4,0.3888888888888888,233.7
6223,1674211927.035936,2023 01 20 10:52:07.035,,,,,,,,,,,,,,,,,,,,,,6359.0,0.0,0.0,0.0,0.0,0.0,,1674211927.0357733,105207.0,3.7,56.451032,-5.497846166666666,2.0,10.0,123.0,1.1,199.274,61.269,3.2,0.888888888888889,267.9
6224,1674211928.0358748,2023 01 20 10:52:08.035,,,,,,,,,,,,,,,,,,,,,,6363.0,0.0,0.0,0.0,0.0,0.0,,1674211928.0357108,105208.0,4.7,56.451034166666666,-5.497842666666667,2.0,10.0,123.0,0.8,4.602,2.995,1.0,0.2777777777777778,241.4
6225,1674211929.0350902,2023 01 20 10:52:09.035,,,,,,,,,,,,,,,,,,,,,,6367.0,0.0,0.0,0.0,0.0,0.0,,1674211929.034927,105209.0,5.7,56.45103733333333,-5.497841833333333,2.0,10.0,123.0,0.8,3.059,2.087,0.4,0.1111111111111111,264.1
6226,1674211930.044518,2023 01 20 10:52:10.044,,,,,,,,,,,,,,,,,,,,,,6371.0,0.0,0.0,0.0,0.0,0.0,,1674211930.0443568,105210.0,6.7,56.4510355,-5.4978446666666665,2.0,10.0,123.0,0.8,2.924,1.972,0.5,0.1388888888888889,264.1
6227,1674211931.0389812,2023 01 20 10:52:11.038,,,,,,,,,,,,,,,,,,,,,,6375.0,0.0,0.0,0.0,0.0,0.0,,1674211931.0388198,105211.0,7.7,56.45103216666666,-5.4978485,2.0,9.0,123.0,0.8,2.537,1.78,0.9,0.25,229.7
6228,1674211932.052764,2023 01 20 10:52:12.052,,,,,,,,,,,,,,,,,,,,,,6379.0,0.0,0.0,0.0,0.0,0.0,,1674211932.0526009,105212.0,8.7,56.451029166666665,-5.4978525,2.0,9.0,123.0,0.9,2.611,1.82,1.1,0.3055555555555556,236.3
6229,1674211933.04422,2023 01 20 10:52:13.044,,,,,,,,,,,,,,,,,,,,,,6383.0,0.0,0.0,0.0,0.0,0.0,,1674211933.0440571,105213.0,9.7,56.451026166666665,-5.4978575,2.0,10.0,123.0,0.9,2.656,1.866,0.3,0.0833333333333333,212.4
6230,1674211934.0482824,2023 01 20 10:52:14.048,,,,,,,,,,,,,,,,,,,,,,6387.0,0.0,0.0,0.0,0.0,0.0,,1674211934.0481217,105214.0,10.7,56.45102466666667,-5.497861,2.0,10.0,123.0,0.8,2.765,1.94,1.7,0.4722222222222222,241.0
6231,1674211935.0397525,2023 01 20 10:52:15.039,,,,,,,,,,,,,,,,,,,,,,6391.0,0.0,0.0,0.0,0.0,0.0,,1674211935.0395885,105215.0,11.7,56.4510225,-5.497866166666666,2.0,10.0,123.0,0.8,2.798,1.969,0.8,0.2222222222222222,219.5
6232,1674211936.046261,2023 01 20 10:52:16.046,,,,,,,,,,,,,,,,,,,,,,6395.0,0.0,0.0,0.0,0.0,0.0,,1674211936.0460994,105216.0,12.7,56.45102133333334,-5.4978755,2.0,10.0,123.0,0.8,3.002,2.099,2.1,0.5833333333333334,236.6
6233,1674211937.0391436,2023 01 20 10:52:17.039,,,,,,,,,,,,,,,,,,,,,,6399.0,0.0,0.0,0.0,0.0,0.0,,1674211937.0389802,105217.0,13.7,56.45101983333333,-5.4978825,2.0,10.0,123.0,0.8,3.058,2.133,2.2,0.6111111111111112,236.1
6234,1674211938.051352,2023 01 20 10:52:18.051,,,,,,,,,,,,,,,,,,,,,,6403.0,0.0,0.0,0.0,0.0,0.0,,1674211938.051189,105218.0,14.7,56.451018833333336,-5.497888333333333,2.0,9.0,123.0,0.8,3.065,2.165,0.7,0.1944444444444444,221.1
6235,1674211939.0467913,2023 01 20 10:52:19.046,,,,,,,,,,,,,,,,,,,,,,6407.0,0.0,0.0,0.0,0.0,0.0,,1674211939.0465178,105219.0,15.7,56.4510155,-5.4978935,2.0,10.0,123.0,0.9,3.22,2.272,2.0,0.5555555555555556,244.3
6236,1674211940.0584588,2023 01 20 10:52:20.058,,,,,,,,,,,,,,,,,,,,,,6411.0,0.0,0.0,0.0,0.0,0.0,,1674211940.058297,105220.0,950772928.0,56.4510125,-5.4978955,2.0,10.0,123.0,0.8,3.34,2.386,0.7,0.1944444444444444,240.2
6237,1674211941.04323,2023 01 20 10:52:21.043,,,,,,,,,,,,,,,,,,,,,,6415.0,0.0,0.0,0.0,0.0,0.0,,1674211941.043069,105221.0,,56.45100966666666,-5.497897833333333,1.0,10.0,,0.8,3.434,2.42,1.9,0.5277777777777778,219.5
6238,1674211942.038125,2023 01 20 10:52:22.038,,,,,,,,,,,,,,,,,,,,,,6419.0,0.0,0.0,0.0,0.0,0.0,,1674211942.035224,105222.0,,56.451008,-5.4978995,1.0,10.0,,0.8,7.278,5.004,0.9,0.25,221.1
6239,1674211943.03787,2023 01 20 10:52:23.037,,,,,,,,,,,,,,,,,,,,,,6423.0,0.0,0.0,0.0,0.0,0.0,,1674211943.0345595,105223.0,,56.451006166666666,-5.4979005,1.0,10.0,,0.8,7.436,4.967,1.2,0.3333333333333333,223.4
6240,1674211944.0372868,2023 01 20 10:52:24.037,,,,,,,,,,,,,,,,,,,,,,6427.0,0.0,0.0,0.0,0.0,0.0,,1674211944.0337389,105224.0,,56.4510045,-5.4979035,1.0,9.0,,0.8,7.388,5.015,0.9,0.25,204.3
6241,1674211945.0355144,2023 01 20 10:52:25.035,,,,,,,,,,,,,,,,,,,,,,6431.0,0.0,0.0,0.0,0.0,0.0,,1674211945.0353546,105225.0,,56.451003166666666,-5.4979078333333335,1.0,10.0,,0.9,16.39,11.138,1.4,0.3888888888888888,245.2
6242,1674211946.0444548,2023 01 20 10:52:26.044,,,,,,,,,,,,,,,,,,,,,,6435.0,0.0,0.0,0.0,0.0,0.0,,1674211946.0442944,105226.0,,56.45100216666667,-5.4979105,1.0,9.0,,0.8,9.099,6.19,1.5,0.4166666666666666,240.5
6243,1674211947.012372,2023 01 20 10:52:27.012,,,,,,,,,,,,,,,,,,,,,,6439.0,0.0,0.0,0.0,0.0,0.0,,1674211947.012211,105227.0,,,,0.0,0.0,,1.2,8.956,6.083,0.9,0.25,218.6
6244,1674211948.0433023,2023 01 20 10:52:28.043,,,,,,,,,,,,,,,,,,,,,,6443.0,0.0,0.0,0.0,0.0,0.0,,1674211948.043149,105228.0,,56.45099783333333,-5.497915333333333,1.0,7.0,,,,,,,
6245,1674211949.0418327,2023 01 20 10:52:29.041,,,,,,,,,,,,,,,,,,,,,,6447.0,0.0,0.0,0.0,0.0,0.0,,1674211949.0416713,105229.0,,56.45099533333333,-5.497918333333334,1.0,8.0,,1.9,492.743,266.454,1.2,0.3333333333333333,211.0
6246,1674211950.047242,2023 01 20 10:52:30.047,,,,,,,,,,,,,,,,,,,,,,6451.0,0.0,0.0,0.0,0.0,0.0,,1674211950.0470805,105230.0,,56.45099366666667,-5.497922666666667,1.0,8.0,,1.3,315.927,229.946,1.2,0.3333333333333333,213.7
6247,1674211951.040297,2023 01 20 10:52:31.040,,,,,,,,,,,,,,,,,,,,,,6455.0,0.0,0.0,0.0,0.0,0.0,,1674211951.0401392,105231.0,,56.450993,-5.497925666666666,1.0,8.0,,1.3,313.535,228.83,1.2,0.3333333333333333,224.5
6248,1674211952.045649,2023 01 20 10:52:32.045,,,,,,,,,,,,,,,,,,,,,,6459.0,0.0,0.0,0.0,0.0,0.0,,1674211952.045489,105232.0,,56.45099433333333,-5.497929166666666,1.0,9.0,,1.3,274.664,221.428,1.0,0.2777777777777778,248.7
6249,1674211953.0389626,2023 01 20 10:52:33.038,,,,,,,,,,,,,,,,,,,,,,6463.0,0.0,0.0,0.0,0.0,0.0,,1674211953.0356164,105233.0,,56.450993,-5.497935166666666,1.0,8.0,,1.2,165.063,79.067,0.7,0.1944444444444444,262.8
6250,1674211954.0361142,2023 01 20 10:52:34.036,,,,,,,,,,,,,,,,,,,,,,6467.0,0.0,0.0,0.0,0.0,0.0,,1674211954.035955,105234.0,,56.450989166666666,-5.4979336666666665,1.0,7.0,,1.3,170.51,82.159,1.5,0.4166666666666666,230.4
6251,1674211955.0420172,2023 01 20 10:52:35.042,,,,,,,,,,,,,,,,,,,,,,6471.0,0.0,0.0,0.0,0.0,0.0,,1674211955.0400426,105235.0,,56.45098683333333,-5.497928,1.0,6.0,,1.4,275.779,252.934,3.5,0.9722222222222222,149.9
6252,1674211956.0385675,2023 01 20 10:52:36.038,,,,,,,,,,,,,,,,,,,,,,6475.0,0.0,0.0,0.0,0.0,0.0,,1674211956.0384066,105236.0,,56.45098566666667,-5.4979265,1.0,8.0,,1.3,330.218,232.264,1.2,0.3333333333333333,146.6
6253,1674211957.0370672,2023 01 20 10:52:37.037,,,,,,,,,,,,,,,,,,,,,,6479.0,0.0,0.0,0.0,0.0,0.0,,1674211957.0369086,105237.0,,56.450984,-5.497930666666667,1.0,8.0,,1.3,313.459,228.883,0.5,0.1388888888888889,160.9
6254,1674211958.0429783,2023 01 20 10:52:38.042,,,,,,,,,,,,,,,,,,,,,,6483.0,0.0,0.0,0.0,0.0,0.0,,1674211958.0404208,105238.0,,56.450984,-5.497937666666667,1.0,9.0,,1.3,313.457,228.888,1.0,0.2777777777777778,242.7
6255,1674211959.0414007,2023 01 20 10:52:39.041,,,,,,,,,,,,,,,,,,,,,,6487.0,0.0,0.0,0.0,0.0,0.0,,1674211959.041241,105239.0,,56.45098383333333,-5.497945,1.0,10.0,,0.9,47.935,24.565,0.8,0.2222222222222222,261.6
6256,1674211960.047413,2023 01 20 10:52:40.047,,,,,,,,,,,,,,,,,,,,,,6491.0,0.0,0.0,0.0,0.0,0.0,,1674211960.047254,105240.0,,56.45098733333333,-5.4979575,1.0,10.0,,0.8,21.946,15.993,0.5,0.1388888888888889,270.7
6257,1674211961.0695195,2023 01 20 10:52:41.069,,,,,,,,,,,,,,,,,,,,,,6495.0,0.0,0.0,0.0,0.0,0.0,,1674211961.0693605,105241.0,,56.4509905,-5.497959,1.0,10.0,,0.8,10.926,6.497,0.7,0.1944444444444444,252.6
6258,1674211962.0623152,2023 01 20 10:52:42.062,,,,,,,,,,,,,,,,,,,,,,6499.0,0.0,0.0,0.0,0.0,0.0,,1674211962.0621548,105242.0,,56.45099033333333,-5.497963833333333,1.0,10.0,,0.8,7.524,5.178,1.2,0.3333333333333333,231.3
6259,1674211963.0503335,2023 01 20 10:52:43.050,,,,,,,,,,,,,,,,,,,,,,6503.0,0.0,0.0,0.0,0.0,0.0,,1674211963.0501711,105243.0,,56.450989666666665,-5.497969333333334,1.0,10.0,,0.8,7.512,5.24,0.6,0.1666666666666666,247.0
6260,1674211964.0481026,2023 01 20 10:52:44.048,,,,,,,,,,,,,,,,,,,,,,6507.0,0.0,0.0,0.0,0.0,0.0,,1674211964.047941,105244.0,,56.45098816666667,-5.497977166666667,1.0,10.0,,0.8,22.047,15.994,1.7,0.4722222222222222,255.6
6261,1674211965.043981,2023 01 20 10:52:45.043,,,,,,,,,,,,,,,,,,,,,,6511.0,0.0,0.0,0.0,0.0,0.0,,1674211965.043823,105245.0,,56.450986666666665,-5.497984333333333,1.0,10.0,,0.8,21.986,15.972,2.0,0.5555555555555556,250.7
6262,1674211966.039323,2023 01 20 10:52:46.039,,,,,,,,,,,,,,,,,,,,,,6515.0,0.0,0.0,0.0,0.0,0.0,,1674211966.0391634,105246.0,,56.450985,-5.4979885,1.0,10.0,,0.8,22.037,16.004,1.6,0.4444444444444445,248.4
6263,1674211967.0404434,2023 01 20 10:52:47.040,,,,,,,,,,,,,,,,,,,,,,6519.0,0.0,0.0,0.0,0.0,0.0,,1674211967.0402837,105247.0,,56.45098266666667,-5.4979925,1.0,10.0,,0.8,21.904,15.929,1.0,0.2777777777777778,229.9
6264,1674211968.0410242,2023 01 20 10:52:48.041,,,,,,,,,,,,,,,,,,,,,,6523.0,0.0,0.0,0.0,0.0,0.0,,1674211968.040851,105248.0,,56.450981166666665,-5.497996166666667,1.0,10.0,,0.8,21.924,15.961,1.6,0.4444444444444445,232.8
6265,1674211969.0380597,2023 01 20 10:52:49.038,,,,,,,,,,,,,,,,,,,,,,6527.0,0.0,0.0,0.0,0.0,0.0,,1674211969.0379,105249.0,,56.45097916666667,-5.497998,1.0,10.0,,0.8,21.873,15.9,1.0,0.2777777777777778,223.7
6266,1674211970.0477855,2023 01 20 10:52:50.047,,,,,,,,,,,,,,,,,,,,,,6531.0,0.0,0.0,0.0,0.0,0.0,,1674211970.047625,105250.0,,56.450978166666665,-5.4980001666666665,1.0,10.0,,0.8,21.946,15.911,0.7,0.1944444444444444,201.3
6267,1674211971.040592,2023 01 20 10:52:51.040,,,,,,,,,,,,,,,,,,,,,,6535.0,0.0,0.0,0.0,0.0,0.0,,1674211971.040434,105251.0,,56.4509765,-5.498004833333333,1.0,10.0,,0.8,22.007,16.001,1.0,0.2777777777777778,228.3
6268,1674211972.0372577,2023 01 20 10:52:52.037,,,,,,,,,,,,,,,,,,,,,,6539.0,0.0,0.0,0.0,0.0,0.0,,1674211972.0370996,105252.0,,56.450974333333335,-5.498011166666666,1.0,10.0,,0.8,22.013,15.925,1.2,0.3333333333333333,233.1
6269,1674211973.0422497,2023 01 20 10:52:53.042,,,,,,,,,,,,,,,,,,,,,,6543.0,0.0,0.0,0.0,0.0,0.0,,1674211973.0420897,105253.0,,56.450972,-5.498014166666667,1.0,10.0,,0.8,21.922,15.915,1.5,0.4166666666666666,236.9
6270,1674211974.0417948,2023 01 20 10:52:54.041,,,,,,,,,,,,,,,,,,,,,,6547.0,0.0,0.0,0.0,0.0,0.0,,1674211974.0381446,105254.0,,56.4509695,-5.498015666666666,1.0,10.0,,0.8,21.844,15.9,0.9,0.25,209.1
6271,1674211975.0374131,2023 01 20 10:52:55.037,,,,,,,,,,,,,,,,,,,,,,6551.0,0.0,0.0,0.0,0.0,0.0,,1674211975.0372546,105255.0,,56.45096616666667,-5.498018,1.0,10.0,,0.8,21.908,15.924,0.8,0.2222222222222222,199.1
6272,1674211976.0430777,2023 01 20 10:52:56.043,,,,,,,,,,,,,,,,,,,,,,6555.0,0.0,0.0,0.0,0.0,0.0,,1674211976.042553,105256.0,,56.450962833333335,-5.498020333333334,1.0,10.0,,0.8,21.92,15.986,1.7,0.4722222222222222,209.1
6273,1674211977.0533838,2023 01 20 10:52:57.053,,,,,,,,,,,,,,,,,,,,,,6559.0,0.0,0.0,0.0,0.0,0.0,,1674211977.0532253,105257.0,,56.45096083333333,-5.498020333333334,1.0,10.0,,0.8,21.825,15.9,1.2,0.3333333333333333,188.7
6274,1674211978.0383472,2023 01 20 10:52:58.038,,,,,,,,,,,,,,,,,,,,,,6563.0,0.0,0.0,0.0,0.0,0.0,,1674211978.038187,105258.0,,56.4509585,-5.498023833333334,1.0,10.0,,0.8,22.187,16.102,1.0,0.2777777777777778,196.2
6275,1674211979.0411315,2023 01 20 10:52:59.041,,,,,,,,,,,,,,,,,,,,,,6567.0,0.0,0.0,0.0,0.0,0.0,,1674211979.0409718,105259.0,,56.4509555,-5.49803,1.0,10.0,,0.8,21.926,15.962,1.9,0.5277777777777778,225.3
6276,1674211980.0372708,2023 01 20 10:53:00.037,,,,,,,,,,,,,,,,,,,,,,6571.0,0.0,0.0,0.0,0.0,0.0,,1674211980.0371103,105300.0,,56.45095283333333,-5.498036333333333,1.0,10.0,,0.8,21.966,15.94,1.5,0.4166666666666666,223.7
6277,1674211981.0561569,2023 01 20 10:53:01.056,,,,,,,,,,,,,,,,,,,,,,6575.0,0.0,0.0,0.0,0.0,0.0,,1674211981.0559402,105301.0,,56.45095,-5.4980443333333335,1.0,10.0,,0.8,21.888,15.9,1.8,0.5,233.2
6278,1674211982.0402389,2023 01 20 10:53:02.040,,,,,,,,,,,,,,,,,,,,,,6579.0,0.0,0.0,0.0,0.0,0.0,,1674211982.040078,105302.0,,56.450947166666666,-5.4980535,1.0,10.0,,0.8,21.86,15.915,2.1,0.5833333333333334,240.2
6279,1674211983.0366728,2023 01 20 10:53:03.036,,,,,,,,,,,,,,,,,,,,,,6583.0,0.0,0.0,0.0,0.0,0.0,,1674211983.0365143,105303.0,,56.45094433333333,-5.498058833333333,1.0,9.0,,0.8,21.853,15.931,2.0,0.5555555555555556,244.1
6280,1674211984.044464,2023 01 20 10:53:04.044,,,,,,,,,,,,,,,,,,,,,,6587.0,0.0,0.0,0.0,0.0,0.0,,1674211984.0443037,105304.0,,56.450941666666665,-5.4980625,1.0,9.0,,0.9,21.901,15.933,1.2,0.3333333333333333,225.9
6281,1674211985.0425043,2023 01 20 10:53:05.042,,,,,,,,,,,,,,,,,,,,,,6591.0,0.0,0.0,0.0,0.0,0.0,,1674211985.0423424,105305.0,,56.450938666666666,-5.498068166666667,1.0,10.0,,0.9,21.911,16.033,1.7,0.4722222222222222,226.5
6282,1674211986.0415072,2023 01 20 10:53:06.041,,,,,,,,,,,,,,,,,,,,,,6595.0,0.0,0.0,0.0,0.0,0.0,,1674211986.0413487,105306.0,,56.4509365,-5.498072333333333,1.0,9.0,,0.8,22.01,16.023,1.8,0.5,230.3
6283,1674211987.0185819,2023 01 20 10:53:07.018,,,,,,,,,,,,,,,,,,,,,,6599.0,0.0,0.0,0.0,0.0,0.0,,1674211987.018422,105307.0,,,,0.0,0.0,,0.9,22.78,16.595,1.4,0.3888888888888888,225.5
6284,1674211988.0283504,2023 01 20 10:53:08.028,,,,,,,,,,,,,,,,,,,,,,6603.0,0.0,0.0,0.0,0.0,0.0,,1674211988.0281992,105308.0,,56.450931,-5.498081,1.0,4.0,,,,,,,
6285,1674211989.0330951,2023 01 20 10:53:09.033,,,,,,,,,,,,,,,,,,,,,,6607.0,0.0,0.0,0.0,0.0,0.0,,1674211989.0319307,105309.0,,56.450927666666665,-5.498086833333334,1.0,3.0,,9.8,280.396,279.509,1.5,0.4166666666666666,218.6
6286,1674211990.0450575,2023 01 20 10:53:10.045,,,,,,,,,,,,,,,,,,,,,,6611.0,0.0,0.0,0.0,0.0,0.0,,1674211990.0448976,105310.0,,56.45092566666667,-5.4980885,1.0,8.0,,2.8,678.202,493.638,1.7,0.4722222222222222,221.9
6287,1674211991.0400755,2023 01 20 10:53:11.040,,,,,,,,,,,,,,,,,,,,,,6615.0,0.0,0.0,0.0,0.0,0.0,,1674211991.0399134,105311.0,,56.45092483333333,-5.498096166666667,1.0,9.0,,1.3,313.677,229.47,1.3,0.3611111111111111,213.8
6288,1674211992.0397124,2023 01 20 10:53:12.039,,,,,,,,,,,,,,,,,,,,,,6619.0,0.0,0.0,0.0,0.0,0.0,,1674211992.0395513,105312.0,,56.4509225,-5.498100333333333,1.0,10.0,,0.9,100.995,49.958,1.5,0.4166666666666666,235.2
6289,1674211993.0395467,2023 01 20 10:53:13.039,,,,,,,,,,,,,,,,,,,,,,6623.0,0.0,0.0,0.0,0.0,0.0,,1674211993.039383,105313.0,,56.4509205,-5.498103666666666,1.0,10.0,,0.8,21.933,15.978,1.4,0.3888888888888888,231.0
6290,1674211994.0396094,2023 01 20 10:53:14.039,,,,,,,,,,,,,,,,,,,,,,6627.0,0.0,0.0,0.0,0.0,0.0,,1674211994.0394485,105314.0,,56.4509185,-5.498104166666667,1.0,10.0,,0.8,22.066,16.071,1.2,0.3333333333333333,221.1
6291,1674211995.0418773,2023 01 20 10:53:15.041,,,,,,,,,,,,,,,,,,,,,,6631.0,0.0,0.0,0.0,0.0,0.0,,1674211995.0417163,105315.0,,56.450916166666666,-5.498109833333333,1.0,10.0,,0.8,22.065,16.365,0.9,0.25,196.4
6292,1674211996.0533357,2023 01 20 10:53:16.053,,,,,,,,,,,,,,,,,,,,,,6635.0,0.0,0.0,0.0,0.0,0.0,,1674211996.0531764,105316.0,,56.450913166666666,-5.4981135,1.0,10.0,,0.8,22.006,16.095,2.6,0.7222222222222222,239.2
6293,1674211997.0397177,2023 01 20 10:53:17.039,,,,,,,,,,,,,,,,,,,,,,6639.0,0.0,0.0,0.0,0.0,0.0,,1674211997.0395546,105317.0,,56.45091033333333,-5.4981155,1.0,10.0,,0.8,22.083,16.107,1.2,0.3333333333333333,184.3
6294,1674211998.0103915,2023 01 20 10:53:18.010,,,,,,,,,,,,,,,,,,,,,,6643.0,0.0,0.0,0.0,0.0,0.0,,1674211998.010232,105318.0,,,,0.0,0.0,,0.8,22.092,16.015,1.0,0.2777777777777778,193.0
6295,1674211999.0361092,2023 01 20 10:53:19.036,,,,,,,,,,,,,,,,,,,,,,6647.0,0.0,0.0,0.0,0.0,0.0,,1674211999.034996,105319.0,,56.450907666666666,-5.4981155,1.0,3.0,,,,,,,
6296,1674212000.0420835,2023 01 20 10:53:20.042,,,,,,,,,,,,,,,,,,,,,,6651.0,0.0,0.0,0.0,0.0,0.0,,1674212000.0393157,105320.0,,56.4509075,-5.4981155,1.0,7.0,,4.2,983.431,795.736,0.3,0.0833333333333333,133.8
6297,1674212001.0381827,2023 01 20 10:53:21.038,,,,,,,,,,,,,,,,,,,,,,6655.0,0.0,0.0,0.0,0.0,0.0,,1674212001.0380232,105321.0,,56.450906,-5.4981176666666665,1.0,8.0,,1.0,215.997,228.979,0.4,0.1111111111111111,138.4
6298,1674212002.0360916,2023 01 20 10:53:22.036,,,,,,,,,,,,,,,,,,,,,,6659.0,0.0,0.0,0.0,0.0,0.0,,1674212002.035931,105322.0,,56.450906333333336,-5.498117166666667,1.0,6.0,,1.3,313.523,229.519,0.6,0.1666666666666666,185.7
6299,1674212003.0105765,2023 01 20 10:53:23.010,,,,,,,,,,,,,,,,,,,,,,6663.0,0.0,0.0,0.0,0.0,0.0,,1674212003.0104191,105323.0,,,,0.0,0.0,,1.1,214.787,269.617,0.2,0.0555555555555555,
6300,1674212004.0337772,2023 01 20 10:53:24.033,,,,,,,,,,,,,,,,,,,,,,6667.0,0.0,0.0,0.0,0.0,0.0,,1674212004.03362,105324.0,,56.45090716666667,-5.49812,1.0,4.0,,,,,,,
6301,1674212005.0386004,2023 01 20 10:53:25.038,,,,,,,,,,,,,,,,,,,,,,6671.0,0.0,0.0,0.0,0.0,0.0,,1674212005.0353117,105325.0,,56.45090716666667,-5.498119833333333,1.0,6.0,,11.5,3090.591,2465.535,0.2,0.0555555555555555,
6302,1674212006.0442572,2023 01 20 10:53:26.044,,,,,,,,,,,,,,,,,,,,,,6675.0,0.0,0.0,0.0,0.0,0.0,,1674212006.044098,105326.0,,56.4509075,-5.4981265,1.0,5.0,,2.7,739.225,376.931,0.2,0.0555555555555555,
6303,1674212007.03657,2023 01 20 10:53:27.036,,,,,,,,,,,,,,,,,,,,,,6679.0,0.0,0.0,0.0,0.0,0.0,,1674212007.0364113,105327.0,,56.45090433333333,-5.498126666666667,1.0,7.0,,2.6,717.199,317.922,0.8,0.2222222222222222,276.7
6304,1674212008.0616791,2023 01 20 10:53:28.061,,,,,,,,,,,,,,,,,,,,,,6683.0,0.0,0.0,0.0,0.0,0.0,,1674212008.0615213,105328.0,,56.45090533333333,-5.498128666666667,1.0,7.0,,1.9,484.016,315.436,0.6,0.1666666666666666,246.9
6305,1674212009.037124,2023 01 20 10:53:29.037,,,,,,,,,,,,,,,,,,,,,,6687.0,0.0,0.0,0.0,0.0,0.0,,1674212009.036962,105329.0,,56.450900833333336,-5.498138666666667,1.0,9.0,,1.1,268.922,212.274,0.5,0.1388888888888889,254.6
6306,1674212010.0383995,2023 01 20 10:53:30.038,,,,,,,,,,,,,,,,,,,,,,6691.0,0.0,0.0,0.0,0.0,0.0,,1674212010.038241,105330.0,,56.4508975,-5.4981436666666665,1.0,10.0,,0.9,50.576,18.47,0.2,0.0555555555555555,
6307,1674212011.0632274,2023 01 20 10:53:31.063,,,,,,,,,,,,,,,,,,,,,,6695.0,0.0,0.0,0.0,0.0,0.0,,1674212011.062769,105331.0,,56.4508945,-5.4981475,1.0,10.0,,0.8,22.453,16.543,0.7,0.1944444444444444,249.5
6308,1674212012.0408783,2023 01 20 10:53:32.040,,,,,,,,,,,,,,,,,,,,,,6699.0,0.0,0.0,0.0,0.0,0.0,,1674212012.0407183,105332.0,,56.450893,-5.4981495,1.0,10.0,,0.8,21.997,16.035,1.6,0.4444444444444445,254.0
6309,1674212013.0378087,2023 01 20 10:53:33.037,,,,,,,,,,,,,,,,,,,,,,6703.0,0.0,0.0,0.0,0.0,0.0,,1674212013.0376506,105333.0,,56.450891166666665,-5.4981525,1.0,10.0,,0.8,22.029,15.98,0.7,0.1944444444444444,232.9
6310,1674212014.0593264,2023 01 20 10:53:34.059,,,,,,,,,,,,,,,,,,,,,,6707.0,0.0,0.0,0.0,0.0,0.0,,1674212014.0591648,105334.0,,56.450889,-5.498155833333334,1.0,10.0,,0.8,22.113,16.134,0.5,0.1388888888888889,235.6
6311,1674212015.0404391,2023 01 20 10:53:35.040,,,,,,,,,,,,,,,,,,,,,,6711.0,0.0,0.0,0.0,0.0,0.0,,1674212015.0402763,105335.0,,56.450886,-5.4981585,1.0,10.0,,0.8,22.049,16.074,1.1,0.3055555555555556,226.7
6312,1674212016.0380795,2023 01 20 10:53:36.038,,,,,,,,,,,,,,,,,,,,,,6715.0,0.0,0.0,0.0,0.0,0.0,,1674212016.0379198,105336.0,,56.45088333333333,-5.498160166666667,1.0,9.0,,0.8,22.107,16.059,0.6,0.1666666666666666,199.4
6313,1674212017.0279331,2023 01 20 10:53:37.027,,,,,,,,,,,,,,,,,,,,,,6719.0,0.0,0.0,0.0,0.0,0.0,,1674212017.026848,105337.0,,56.45088116666667,-5.498160833333333,1.0,3.0,,1.2,24.075,17.305,1.0,0.2777777777777778,197.3
